textID	country|genre	# words	web site	web page	title
3048051	GB B 	487	speakerscorner.me.uk	http://speakerscorner.me.uk/2012/11/19/saved-jordan-3-for-sale-for-her-dog-jonah/	saved Jordan 3 For Sale for her dog Jonah - Have your say
3048052	GB B 	528	speakerscorner.me.uk	http://speakerscorner.me.uk/2012/11/19/thats-ugg-bailey-button-boots-nasty/	That's UGG Bailey Button Boots nasty. - Have your say
3054350	GB B 	1522	timworstall.com	http://timworstall.com/2012/11/02/oh-aye-9/	Oh aye?
3054451	GB B 	1254	toglobalist.org	http://toglobalist.org/2012/11/women-in-the-frat-basement/	Women in the (Frat) Basement
3057050	GB B 	297	wearesocial.net	http://wearesocial.net/blog/2009/01/twitter-grows-974-12-months/	Twitter grows 974% in the last 12 months / We Are Social
3057051	GB B 	96	wearesocial.net	http://wearesocial.net/blog/2009/02/teaches-companies-talk-people/	He teaches companies to talk to people / We Are Social
3058150	GB B 	887	...olves.theoffside.com	http://wolves.theoffside.com/team-news/poor-wolves-fail-at-burnley.html	Poor Wolves fail at Burnley - The Offside - Wolverhampton
3058151	GB B 	966	...olves.theoffside.com	http://wolves.theoffside.com/team-news/wolves-comeback-not-quite-enough.html	Wolves comeback not quite enough - The Offside - Wolverhampton
3058152	GB B 	567	...olves.theoffside.com	http://wolves.theoffside.com/team-news/wolves-continue-northern-tour.html	Wolves continue Northern tour - The Offside - Wolverhampton
3058652	GB B 	284	1000goals.com	http://www.1000goals.com/news/argentina-must-live-up-to-occassion-against-chile	Argentina Must Live Up to Occassion Against Chile | Football news
3063051	GB B 	297	arsenal-world.co.uk	http://www.arsenal-world.co.uk/news/tmnw/walcott_a_doubt_for_spurs_game_768257/index.shtml	Walcott a doubt for Spurs game - Arsenal FC - Arsenal World
3063150	GB B 	112	arsenalnews.co.uk	http://www.arsenalnews.co.uk/arsenal-3-fulham-3-giroud-brace-not-enough-as-arsenal-capitulate/	Arsenal 3 Fulham 3: Giroud Brace Not Enough as  - Arsenal News
3063752	GB B 	3176	athriftymrs.com	http://www.athriftymrs.com/2012/10/student-survival-guide.html	A Thrifty Mrs: Student Survival Guide | A Thrifty Mrs
3066151	GB B 	1471	bettyherbert.com	http://www.bettyherbert.com/2012/11/relationships-are-hard-separate-beds/	Relationships Are Hard: Separate Beds - Betty Herbert
3067051	GB B 	3471	blackgirlflow.com	http://www.blackgirlflow.com/2012/07/fairtrade-do-you-know-what-youre-buying-into/	Fairtrade: Do you know what you're buying into? : BlackGirlFlow
3067052	GB B 	387	blackhatppc.co.uk	http://www.blackhatppc.co.uk/2012/07/the-best-ppc-services-offer-weve-seen-for-a-while/	The best PPC services offer we've seen for a while... | Black Hat PPC
3070750	GB B 	342	catwalkqueen.tv	http://www.catwalkqueen.tv/2012/07/free_people_get.html	Free People prepares to launch in the UK | Catwalk Queen
3070751	GB B 	639	catwalkqueen.tv	http://www.catwalkqueen.tv/2012/07/happy_10th_birt.html	Happy 10th Birthday, Catwalk Queen | Catwalk Queen
3070752	GB B 	189	catwalkqueen.tv	http://www.catwalkqueen.tv/2012/07/mila_kunis_its_an_honour_dior_video.html	Mila Kunis: "It's an honour to work with Dior" (video) | Catwalk Queen
3073051	GB B 	2420	coldplay.com	http://www.coldplay.com/newsdetail.php?id=1000	Coldplay: News - Roadie #42 - Blog #176
3073052	GB B 	236	coldplay.com	http://www.coldplay.com/newsdetail.php?id=1002	Coldplay: News - Roadie #42 - Blog #177
3073551	GB B 	77	computerweekly.com	http://www.computerweekly.com/blogs/it-fud-blog/2009/07/can-it-be-used-to-curb-the-spr.html	Can IT be used to curb the spread of Swine Flu? - Cliff Saran's
3074452	GB B 	121	covercars.com	http://www.covercars.com/blog/44555/top-gear-live-what-will-they-come-up-with-next	Top Gear Live: What Will They Come Up With Next? | CoverCars.com
3074550	GB B 	1197	craftstorming.com	http://www.craftstorming.com/2012/11/magicians-hat-interactive-t-shirt	Magician's Hat Interactive T-shirt | Craftstorming
3077152	GB B 	252	dh.gov.uk	http://www.dh.gov.uk/health/2012/10/proton-beam-therapy/	Developing a national proton beam therapy service | Department of
3078950	GB B 	129	eatsleepsport.com	http://www.eatsleepsport.com/wigan-athletic/japan-star-set-to-miss-hammers-clash-1490136.html	Japan star set to miss Hammers clash | Wigan Athletic - EatSleepSport
3078952	GB B 	186	eatsleepsport.com	http://www.eatsleepsport.com/wigan-athletic/martinez-league-has-to-be-the-focus-1461761.html	Martinez: league has to be the focus | Wigan Athletic - EatSleepSport
3081852	GB B 	690	errra.com	http://www.errra.com/index.php/3528	and the couple were able to move to a new rural - Football free
3082050	GB B 	1571	espncricinfo.com	http://www.espncricinfo.com/county-cricket-2012/content/story/582123.html	McGrath gets Yorkshire over the line - ESPN Cricinfo
3082051	GB B 	342	espncricinfo.com	http://www.espncricinfo.com/england/content/story/500991.html	Swann's blood sample could have been contaminated - ESPN Cricinfo
3084851	GB B 	1839	fibsboard.com	http://www.fibsboard.com/international-internet-backgammon-federation/gridgammon/msg32470/	GRIDGAMMON
3084852	GB B 	1839	fibsboard.com	http://www.fibsboard.com/international-internet-backgammon-federation/gridgammon/msg32484/	GRIDGAMMON
3086250	GB B 	1298	footballfancast.com	http://www.footballfancast.com/football-blogs/book-review-the-good-the-mad-and-the-ugly-andy-morrison-autobiography	Book Review - The Good, The Mad And The Ugly - Andy Morrison
3087552	GB B 	732	freshnetworks.com	http://www.freshnetworks.com/blog/2012/09/social-business-collaboration-culture/	How to make collaboration and social business work - FreshNetworks
3092650	GB B 	1177	headoflegal.com	http://www.headoflegal.com/2008/12/03/unimpressed-by-the-cowardly-speaker/	Unimpressed by the cowardly Speaker | Head of Legal
3092651	GB B 	304	headoflegal.com	http://www.headoflegal.com/2009/08/04/ballots-figures-and-the-right-to-strike/	Ballots, figures and the right to strike | Head of Legal
3094752	GB B 	1272	iied.org	http://www.iied.org/rethinking-finance-for-development-city-slums	Rethinking finance for development in city 'slums' | International
3094851	GB B 	321	imediamonkey.com	http://www.imediamonkey.com/2012/07/13/tyler-its-time-for-me-to-let-go-of-idol/	Tyler: “It's time for me to let go” of 'Idol' | News, US TV | imediamonkey®
3098051	GB B 	467	just-football.com	http://www.just-football.com/2012/09/open-thread-what-do-you-think-of-the-new-fifa-13/	Open Thread: What do you think of the new FIFA 13? | Just Football
3099152	GB B 	99	kwintessential.co.uk	http://www.kwintessential.co.uk/intercultural-communication-translation-news/2007/10/03/brits-keen-to-learn-languages-in-order-to-leave-the-uk/	Brits keen to learn languages in order to leave the UK | Intercultural
3102752	GB B 	1505	manface.co.uk	http://www.manface.co.uk/how-to-review-a-product/?utm_source=rss&amp;utm_medium=rss&amp;utm_campaign=how-to-review-a-product	How To Review A Product | British Male Grooming Blog &amp; Male Skin
3106352	GB B 	2700	motomatters.com	http://www.motomatters.com/analysis/2012/10/08/flammini_says_2013_world_superbike_serie.html	Flammini Says 2013 World Superbike Series "To Go Ahead As
3106451	GB B 	356	motorholme.tv	http://www.motorholme.tv/2012/09/10/guest-blog-motorhoming-from-a-dogs-point-of-view/	Guest blog: Motorhoming from a dog's point of view! | MotorHolme.TV
3107050	GB B 	185	munchkin.eu.com	http://www.munchkin.eu.com/munchkin-news/baby-care/baby-bathing-has-to-be-safe	Baby bathing 'has to be safe' - Baby Care - Munchkin News
3107650	GB B 	378	myelvisworld.com	http://www.myelvisworld.com/triva/is-it-fair-to-say-that-michael-jackson-was-the-black-elvis/	Is it fair to say that Michael Jackson was the black Elvis? | Elvis Presley
3107651	GB B 	1631	myelvisworld.com	http://www.myelvisworld.com/triva/what-was-life-you-living-in-the-uk-in-the-60s/	What was life you living in the UK in the 60's? | Elvis Presley
3107652	GB B 	648	myelvisworld.com	http://www.myelvisworld.com/triva/what-was-the-first-record/	What was the first record? | Elvis Presley
3108950	GB B 	1585	...ewsdzezimbabwe.co.uk	http://www.newsdzezimbabwe.co.uk/2012/10/i-was-broke-in-uk-prophet-angel.html	I WAS BROKE IN THE UK - PROPHET ANGEL
3109451	GB B 	214	nme.com	http://www.nme.com/blog/index.php?blog=10&amp;title=grimes_on_her_love_of_k_pop&amp;more=1&amp;c=1&amp;tb=1&amp;pb=1	Grimes On Her Love Of K-Pop - In The NME Office - NME.COM - The
3110652	GB B 	564	...shoreenergytoday.com	http://www.offshoreenergytoday.com/deal-struck-for-new-liftboat-of-levingston-design-uae/	Deal Struck for New Liftboat of Levingston Design (UAE)| Offshore
3112351	GB B 	288	owensmithmp.co.uk	http://www.owensmithmp.co.uk/set-up-at-wales-office-unusual-and-unsatisfactory-shadow-welsh-secretary-owen-smith-mp/	Set-up at Wales Office unusual and unsatisfactory - Owen Smith MP
3112650	GB B 	274	...eydailyexpress.co.uk	http://www.paisleydailyexpress.co.uk/renfrewshire-news/scottish-news/2012/11/16/hall-of-fame-accolade-for-gemmill-87085-32244530/	Hall of Fame accolade for Gemmill - Daily Express
3112651	GB B 	545	...eydailyexpress.co.uk	http://www.paisleydailyexpress.co.uk/renfrewshire-news/scottish-news/2012/11/16/sturgeon-named-politician-of-year-87085-32243849/	Sturgeon named politician of year - Daily Express
3112652	GB B 	277	...eydailyexpress.co.uk	http://www.paisleydailyexpress.co.uk/renfrewshire-news/scottish-news/2012/11/17/hundreds-to-march-for-palestinians-87085-32251209/	Hundreds to march for Palestinians - Daily Express
3114552	GB B 	756	picaxeforum.co.uk	http://www.picaxeforum.co.uk/showthread.php?22332-CONFUSION-WITH-LOGICATOR-VARIABLE-vs-PICAXE-VARIABLES-AND-LOGICATOR-WONT-RUN-BASIC	CONFUSION WITH LOGICATOR VARIABLE vs  - PICAXE Forum
3118052	GB B 	229	railjournal.com	http://www.railjournal.com/index.php/asia/indian-railways-to-allow-joint-ventures-under-new-ppp-rules.html	Indian Railways opens the door to joint ventures | International
3127251	GB B 	237	surfphoto.co	http://www.surfphoto.co/surfphoto/2012/07/how-to-make-the-public-go.html	How To Make The Public Go '?' - Surfphoto
3129750	GB B 	459	...echeckeredflag.co.uk	http://www.thecheckeredflag.co.uk/2012/10/hulkenburgs-sixth-a-lot-of-fun-for-force-india/	Hulkenburg's Sixth “A Lot Of Fun” For Force India - F1 News - The
3129951	GB B 	879	thecmuwebsite.com	http://www.thecmuwebsite.com/article/us-says-mega-v2-could-breach-dotcoms-bail/	US says Mega v2 could breach Dotcom's bail | CMU: Complete
3129952	GB B 	335	thecmuwebsite.com	http://www.thecmuwebsite.com/article/voting-opens-for-2012-record-of-the-day-awards/	Voting opens for 2012 Record Of The Day Awards | CMU: Complete
3130450	GB B 	891	theecologist.org	http://www.theecologist.org/News/news_analysis/1661952/behind_the_headlines.html	Behind The Headlines - The Ecologist
3130451	GB B 	797	theecologist.org	http://www.theecologist.org/News/news_analysis/1665455/pricing_nature.html	Pricing Nature - The Ecologist
3130551	GB B 	638	...eponapartnership.com	http://www.theeponapartnership.com/blog/2012/10/13/The-Man.aspx	The Man
3141650	GB B 	789	u.tv	http://www.u.tv/news/Cameron-makes-Olympic-visit-to-NI/8ec4b7ab-193a-4ff9-b163-5bc23765297a	Cameron makes Olympic visit to NI - UTV Live News
3141652	GB B 	1086	u.tv	http://www.u.tv/News/City-Hall-protest-over-miscarriage-death/8e0b0494-6b27-4dfe-b201-c40ee58e7bb5	City Hall protest over miscarriage death - UTV Live News
3142652	GB B 	442	uncommonforum.com	http://www.uncommonforum.com/viewtopic.php?p=716469	Mirtazapine
3143752	GB B 	856	videojug.com	http://www.videojug.com/film/top-tips-for-styling-your-moustache	Top Tips For Styling Your Moustache (Male Grooming)
3146650	GB B 	962	worldrowing.com	http://www.worldrowing.com/news/press-release-fast-and-fun-racing-at-the-2012-zurich-city-sprints	PRESS RELEASE: Fast and fun racing at the 2012  - World Rowing
3693150	GB B 	705	blogs.fco.gov.uk	http://blogs.fco.gov.uk/boydmccleary/2012/09/06/magnificent-frigate-birds-up-close-and-personal/	Magnificent Frigate Birds: Up Close and Personal - Boyd McCleary
3693351	GB B 	265	blogs.mirror.co.uk	http://blogs.mirror.co.uk/captain-greybeard/2012/10/oasis-3-is-now-a-definite-mayb.html	Oasis 3 is now a definite maybe - Captain Greybeard - Travel Advice
3693451	GB B 	426	blogs.warwick.ac.uk	http://blogs.warwick.ac.uk/ugodallemagne/entry/linguistic_and_culture/	Linguistic and culture : two arguments against the an - Warwick Blogs
3698250	GB B 	194	injuryleague.com	http://injuryleague.com/2012/11/wigan-receive-watson-boost/	Wigan receive Watson boost | Injury League
3704852	GB B 	5634	...esonline.typepad.com	http://timesonline.typepad.com/	A Don's Life
3705552	GB B 	661	wearesocial.net	http://wearesocial.net/blog/2012/10/engaging-facebook-post/	What makes an engaging Facebook post? / We Are Social
3706152	GB B 	462	80-s-costumes.com	http://www.80-s-costumes.com/the-shopping-trip-for-blackbeard/	The Shopping Trip For Blackbeard - 80's Costumes
3709550	GB B 	519	cine-vue.com	http://www.cine-vue.com/2012/11/film-review-sapphires.html	Film Review: 'The Sapphires'
3709951	GB B 	285	computerweekly.com	http://www.computerweekly.com/blogs/social-business/2010/10/twitter-to-focus-on-small-business.html	Twitter to focus on small business - The SocialITe
3710650	GB B 	279	deadnobodies.net	http://www.deadnobodies.net/?p=126	Dead Nobodies 15.1 – Genesis Revisited II | Dead Nobodies
3714350	GB B 	446	gollancz.co.uk	http://www.gollancz.co.uk/2012/11/friday-reads-the-language-of-the-dying/	Friday Reads: The Language of the Dying | Gollancz blog
3716450	GB B 	1515	killbedbugstoday.net	http://www.killbedbugstoday.net/381/how-to-get-rid-of-bed-bugs-home-remedies.html	How To Get Rid Of Bed Bugs Home Remedies | Kill Bed Bugs
3718050	GB B 	1040	mi6community.com	http://www.mi6community.com/index.php?p=/discussion/4349/skyfall-questions-spoilers/p1	Skyfall Questions (Spoilers) - MI6 Community
3718052	GB B 	653	mi6community.com	http://www.mi6community.com/index.php?p=/discussion/4474/brosnan-considered-the-deadliest-bond/p1	Brosnan Considered the "Deadliest" Bond - MI6 Community
3718352	GB B 	694	mommaofmojo.com	http://www.mommaofmojo.com/2012/09/healthy-dose-of-judgement-guilt.html	Healthy dose of judgement guilt. - Momma of Mojo
3718752	GB B 	424	mummyandboo.com	http://www.mummyandboo.com/2012/11/21/dentyl-active-enamel-restore-stinkies-roadtest/	Dentyl Active Enamel Restore: Stinkies roadtest : Mummy and Boo
3718852	GB B 	1837	mutedialogue.com	http://www.mutedialogue.com/work/bbc-iplayer-radio-app/	BBC iPlayer Radio app | Mute Dialogue
3720251	GB B 	4663	oss-watch.ac.uk	http://www.oss-watch.ac.uk/studies/mta-survey	[ARCHIVED] Automatic survey of inbound mail (MX) servers in
3721052	GB B 	1625	playpennies.com	http://www.playpennies.com/fun-diy-christmas-decorations-68378	Fun, Fab And Free Christmas Decorations! | Baby Freebies
3725251	GB B 	261	thegoodhome.co.uk	http://www.thegoodhome.co.uk/good-kitchen/a-kitchen-item-that-transcends-the-ages/	A Kitchen Item that Transcends the Ages - The Good Home
3725351	GB B 	166	thehollywoodnews.com	http://www.thehollywoodnews.com/2012/11/17/life-of-pi-featurettes-discuss-3d-cgi-tiger/	'Life Of Pi' Featurettes Discuss 3D &amp; CGI Tiger
3727951	GB B 	309	trustabc.com	http://www.trustabc.com/buy-shares-12/	Buy Shares
8852	GB G 	5494	stephentall.org	http://stephentall.org/	Stephen Tall
9650	GB G 	106	britishpathe.com	http://www.britishpathe.com/video/head-of-the-river-race-at-oxford	HEAD OF THE RIVER RACE AT OXFORD - British Pathé
16050	GB G 	31	savings.co.uk	http://www.savings.co.uk/	Savings
24650	GB G 	113	spifftv.com	http://www.spifftv.com/video.php?id=7023	Pound Sterling - Stacks On The Table [Net Video] @PoundSterling1
24751	GB G 	719	visitscotland.com	http://www.visitscotland.com/info/accommodation/auld-burn-park-p181411	Auld Burn Park - St Andrews - VisitScotland
24852	GB G 	630	historytoday.com	http://www.historytoday.com/richard-cavendish/end-holy-roman-empire	The End of the Holy Roman Empire | History Today
36052	GB G 	1080	englishprofile.org	http://www.englishprofile.org/index.php?option=com_content&amp;view=article&amp;id=258:place&amp;catid=906:word-of-the-week&amp;Itemid=57	place
43550	GB G 	553	howtobeanalien.com	http://www.howtobeanalien.com/	Alien Nation
43552	GB G 	1664	wearesocial.net	http://wearesocial.net/blog/2012/03/we-are-social-monday-mashup-110/	We Are Social's Monday Mashup #110 / We Are Social
47352	GB G 	969	mi6community.com	http://www.mi6community.com/index.php?p=/discussion/1482/who-else-would-like-to-see-bond-in-space-again/p1	who else would like to see bond in space again - MI6 Community
56152	GB G 	489	microscopy-uk.org.uk	http://www.microscopy-uk.org.uk/mag/artaug99/mitosis.html	Mitosis - cell division
57451	GB G 	148	harpercollins.co.uk	http://www.harpercollins.co.uk/Titles/36651/for-a-few-demons-more-kim-harrison-9780007247790	For A Few Demons More : Kim Harrison - HarperCollins
59451	GB G 	927	muzmatch.com	http://www.muzmatch.com/blog/2012/08/muslim-marriage/do-you-really-want-to-get-married/	Do you really want to get married? | muzmatch BLOG
59651	GB G 	688	guardian.co.uk	http://www.guardian.co.uk/enjoy-england/west-middlewick-farm-family-devon-tiverton	Down on the farm: family fun at West Middlewick | Enjoy England
61452	GB G 	872	studyoptions.com	http://www.studyoptions.com/money_matters/scholarships_and_funding.html	Scholarships - Study Options
61552	GB G 	165	...gs.independent.co.uk	http://blogs.independent.co.uk/2012/10/19/top-of-the-posts-arthur-darvill-student-life-and-3d/	Top of the posts: Arthur Darvill, student life and 3D | Neela Debnath
62351	GB G 	555	ppu.org.uk	http://www.ppu.org.uk/genocide/g_genocide_intro.html	GENOCIDE
62950	GB G 	4417	opendemocracy.net	http://www.opendemocracy.net/conflict-terrorism/multiculturalism_2879.jsp	Remaking multiculturalism after 7/7 | openDemocracy
65651	GB G 	735	...acus.schoolnet.co.uk	http://www.spartacus.schoolnet.co.uk/STUfivemembers.htm	Five Members
71652	GB G 	1431	mirror.co.uk	http://www.mirror.co.uk/news/uk-news/brain-damaged-woman-should-not-be-allowed-273617	Brain-damaged woman should not be allowed to die - Mirror Online
76350	GB G 	789	...tyouthinkmatters.org	http://whatyouthinkmatters.org/blog/article/i-want-to-be-here-forever-the-hope-that-we-have-part-3	I want to be here Forever: The Hope that We Have (Part 3) | Blog
85552	GB G 	93	...eb.northampton.ac.uk	http://oldweb.northampton.ac.uk/caf/combaward/chsport07.htm	chsport07
87550	GB G 	668	u.tv	http://www.u.tv/News/Row-over-housing-of-sex-offenders/cc7bcfe4-62b6-4e43-85e8-f87441c0afd7	Row over housing of sex offenders - UTV Live News
92251	GB G 	490	news.sky.com	http://news.sky.com/story/901691/deadlock-as-time-runs-out-for-1-2trn-us-cuts	Deadlock As Time Runs Out For $1.2trn US Cuts
97550	GB G 	1453	...onbuddhistvihara.org	http://www.londonbuddhistvihara.org/qa/qa_kamma.htm	Karma and Rebirth (Reincarnation)
98751	GB G 	112	mirror.co.uk	http://www.mirror.co.uk/news/uk-news/tanning-safer-in-the-morning-87565	Tanning 'safer in the morning' - Mirror Online
101250	GB G 	995	cancerresearchuk.org	http://www.cancerresearchuk.org/cancer-help/type/non-hodgkins-lymphoma/about/what-is-lymphoma	What is lymphoma? : Cancer Research UK : CancerHelp UK
110751	GB G 	370	express.co.uk	http://www.express.co.uk/posts/view/342474/Murray-relaxed-after-up-and-down-win	Murray relaxed after 'up and down' win - Daily Express
116752	GB G 	1028	christs.cam.ac.uk	http://www.christs.cam.ac.uk/darwin200/pages/index.php?page_id=d4	Charles Darwin &amp; Evolution
117951	GB G 	245	...curity.cbronline.com	http://security.cbronline.com/news/global-mobile-security-market-is-expected-to-reach-107bn-in-2017-report-161012	Global mobile security market is expected to reach $10.7bn in 2017
121951	GB G 	1220	chaoseternus.co.uk	http://www.chaoseternus.co.uk/stories/illusion/ill12.htm	Illusion
123450	GB G 	315	express.co.uk	http://www.express.co.uk/posts/view/355562/Fox-adviser-will-not-be-prosecuted	Fox adviser will not be prosecuted | UK News | Express.co.uk
140850	GB G 	164	bobsguide.com	http://www.bobsguide.com/guide/news/2012/Sep/3/full-ecb-banking-supervision-may-not-be-possible.html	Full ECB banking supervision 'may not be possible' - bobsguide.com
141951	GB G 	1557	patient.co.uk	http://www.patient.co.uk/doctor/Diuretics.htm	Diuretics | Doctor | Patient.co.uk
152651	GB G 	665	gaystarnews.com	http://www.gaystarnews.com/article/leave-manhattan-and-see-rest-new-york-city290712	Leave Manhattan and see the rest of New York City | Gay Star News
159051	GB G 	10609	opendemocracy.net	http://www.opendemocracy.net/forum/thread/new-form-of-government	New form of government | openDemocracy
166450	GB G 	1190	icbenchmark.com	http://www.icbenchmark.com/Site/TermsOfUse	TermsOfUse
173150	GB G 	715	...reekanimalrescue.com	http://greekanimalrescue.com/zoe/zoe.htm	Zoe's Story
181052	GB G 	192	lyricsfreak.com	http://www.lyricsfreak.com/s/style+council/in+love+for+the+first+time_20132727.html	In Love For The First Time Lyrics - Style Council
187951	GB G 	1215	fifpro.org	http://www.fifpro.org/legal/faq	FIFPro
192150	GB G 	300	express.co.uk	http://www.express.co.uk/posts/view/357528/Broad-and-Finn-return-to-nets	Broad and Finn return to nets - Daily Express
198150	GB G 	236	ftalphaville.ft.com	http://ftalphaville.ft.com/2011/08/25/662506/this-is-not-a-bank-of-america-capital-increase/	This is not a Bank of America capital increase | FT Alphaville
198251	GB G 	1294	littlecellist.com	http://www.littlecellist.com/page/luthier?PHPSESSID=8ba37b7cd5982516de7b179d1069488d	Meet a luthier! | littlecellist
207452	GB G 	3615	historytoday.com	http://www.historytoday.com/maurice-keen/first-english-family-letters	The First English Family Letters | History Today
208650	GB G 	1261	guardian.co.uk	http://www.guardian.co.uk/books/2008/feb/24/fiction.hanifkureishi	Review: Something to Tell You by Hanif Kureishi  - The Guardian
208851	GB G 	769	lishconcepts.com	http://www.lishconcepts.com/2012/06/we-are-going-to-shambala-are-you-coming-too/	We are going to SHAMBALA! Are you coming too? | Lish concepts
217250	GB G 	1541	formula1.com	http://www.formula1.com/news/features/2012/11/14042.html	F1™ racing American style - a brief history of the US  - Formula1.com
217850	GB G 	418	audleytravel.com	http://www.audleytravel.com/Destinations/South-America/Brazil/When-to-Go.aspx	When To Go To Brazil - Audley Travel
220750	GB G 	727	thetradenews.com	http://www.thetradenews.com/Asia_Agenda_Archive/Asia_Clearing_Council_puts_ASEAN_on_the_agenda.aspx	Asia Clearing Council puts ASEAN on the agenda | People In The
225451	GB G 	295	chroniclelive.co.uk	http://www.chroniclelive.co.uk/newcastle-united/nufc-news/2012/05/08/fringe-players-may-have-to-go-before-new-faces-arrive-72703-30920510/	Fringe players may have to go before new faces arrive - ChronicleLive
225651	GB G 	206	brain-damage.co.uk	http://www.brain-damage.co.uk/archive/pink-floyd-the-story-of-wish-you-were-here-dvd-blu-ray-tr.html	Pink Floyd: The Story Of Wish You Were Here DVD  - Brain Damage
233152	GB G 	919	thediyforum.co.uk	http://www.thediyforum.co.uk/topic/126-living-room-furniture/	Living Room furniture - Painting &amp; Decorating - The DIY Forum
234752	GB G 	42	dearscotland.com	http://dearscotland.com/2011/05/11/swatpaz-animation-the-living-room-telly/	Swatpaz Animation: The Living Room Telly | Dear Scotland
241951	GB G 	673	alphagalileo.org	http://www.alphagalileo.org/Pages.aspx?Page=January-2012	Jan-12
255251	GB G 	717	britdoc.org	http://britdoc.org/real_good/pitch	Good Pitch
266551	GB G 	2295	...alkphotography.co.uk	http://www.talkphotography.co.uk/forums/showthread.php?p=5121957	Vote for your Police &amp; Crime Commissioner today - Page 2 - Talk
267451	GB G 	1288	tripadvisor.co.uk	http://www.tripadvisor.co.uk/ShowUserReviews-g274958-d1108917-r111890564-EstAdventures-Tallinn_Harju_County.html	Great way to see what's outside Tallinn--in one day. - EstAdventures
268050	GB G 	63	guardian.co.uk	http://www.guardian.co.uk/world/video/2012/jul/07/russia-floods-kill-78-krasnodar-video	Russia floods kill around 78 in Krasnodar region - video | World
275450	GB G 	728	plexipages.com	http://plexipages.com/reflections/thanatos.html	Thanatpsis
280351	GB G 	3940	opendemocracy.net	http://www.opendemocracy.net/forum/thread/osama-bin-laden-is-dead	Osama Bin Laden is dead | openDemocracy
285651	GB G 	1441	cancerresearchuk.org	http://www.cancerresearchuk.org/cancer-help/type/cervical-cancer/treatment/curing-early-cervical-cancer	Curing early cervical cancer : Cancer Research UK : CancerHelp UK
286852	GB G 	90	britishpathe.com	http://www.britishpathe.com/video/the-other-side-of-war/query/refugees	THE OTHER SIDE OF WAR - British Pathé
289250	GB G 	220	...ialenterprise.org.uk	http://www.socialenterprise.org.uk/news/part-join-social-enterprise-today	Be a part of it - join Social Enterprise UK today! / News / Social
290850	GB G 	755	sportinglife.com	http://www.sportinglife.com/football/news/article/165/8246511/oshea-backing-for-youngster-brady	O'Shea backing for youngster Brady | Sporting Life - Football News
316250	GB G 	1462	dearscotland.com	http://dearscotland.com/2011/02/07/indelible-ink-ron-butlins-%E2%80%98the-sound-of-my-voice%E2%80%99/	Indelible Ink: Ron Butlin's 'The Sound of My Voice' | Dear Scotland
316350	GB G 	859	damaris.org	http://www.damaris.org/content/content.php?type=5&amp;id=701	Who would ever want to be king? - Culturewatch - Exploring the
316351	GB G 	1065	fitzmuseum.cam.ac.uk	http://www.fitzmuseum.cam.ac.uk/terms.html	Website Terms of Use - The Fitzwilliam Museum - University of
319252	GB G 	90	artreview.com	http://www.artreview.com/profiles/blogs/vatican-to-have-a-pavilion-at-venice-biennale	Vatican to have a pavilion at Venice Biennale - artreview.com
319552	GB G 	4743	gut.bmj.com	http://gut.bmj.com/content/early/2012/04/04/gutjnl-2011-301917.full	Cost-effectiveness of one versus two sample faecal - Gut - BMJ.com
322350	GB G 	217	leaves.blog.co.uk	http://leaves.blog.co.uk/2012/07/20/from-the-other-side-14157454/	From The Other Side..... - Afterthoughts
325350	GB G 	470	fabafterfifty.co.uk	http://www.fabafterfifty.co.uk/2012/08/27/when-was-the-first-time-you-were-made-to-feel-older/	When was the first time you were made to feel 'older' ? | Fabafterfifty
329750	GB G 	595	hospitalrecords.com	http://hospitalrecords.com/artists/highcontrast/	Hospital Records - Artists - High Contrast
334751	GB G 	474	...erthevintageveil.com	http://underthevintageveil.com/2012/09/five-reasons-to-have-a-second-shorter-dress/	Five reasons to have a second (shorter) dress
341551	GB G 	214	news.qthemusic.com	http://news.qthemusic.com/2010/12/front_of_the_q_-_this_weeks_pi_5.html	Front Of The Q - This Week's Picks - News - QTheMusic.com
349351	GB G 	508	ftadviser.com	http://www.ftadviser.com/2012/11/14/insurance/health-and-protection/simplicity-is-not-always-best-AAeXQavv7xhokG1u2Mfv4K/article.html	Simplicity is not always best - FTAdviser.com
352152	GB G 	365	videojug.com	http://www.videojug.com/film/how-to-get-cat-urine-smell-out-of-carpet	How To Get Cat Urine Smell Out Of Carpet (Carpet Stains)
359952	GB G 	365	abouttajweed.com	http://www.abouttajweed.com/words-hafs-an-aasim-min-tareeq-ash-shatibiyy/special-words-for-hafs-an-aasim-by-the-way-of-ash-shaatibiy.html	Special Words for Hafs 'an 'Aasim by the way of  - About Tajweed
361251	GB G 	3336	guardian.co.uk	http://www.guardian.co.uk/commentisfree/2012/jun/25/president-egyptians-mohamed-morsi	I have today become the president of all Egyptians | Mohamed Morsi
363051	GB G 	291	milescollins.com	http://www.milescollins.com/wordpress/the-saint-in-the-last-hero	The Saint in The Last Hero | Miles Collins
365950	GB G 	488	...rylearningsite.co.uk	http://www.historylearningsite.co.uk/detente.htm	Detente
367650	GB G 	640	hitit.co.uk	http://www.hitit.co.uk/	HiTiT Turkey
374350	GB G 	426	caughtoffside.com	http://www.caughtoffside.com/2012/11/14/prolific-striker-confirms-desire-to-sign-for-chelsea/	Prolific Striker Confirms Desire to Sign for Chelsea | CaughtOffside
